,ano,ocupacao,Estado,ativo_problematico_deflacionado
39,2016,PF - Servidor ou empregado público,BAHIA,877048312.1729441
40,2016,PF - Aposentado/pensionista,CEARÁ,161661610.06100544
41,2016,PF - Autônomo,CEARÁ,148976139.4568579
42,2016,PF - Empregado de empresa privada,CEARÁ,293174853.38910335
43,2016,PF - Empregado de entidades sem fins lucrativos,CEARÁ,1208141.2980614132
44,2016,PF - Empresário,CEARÁ,431629693.90306425
45,2016,PF - MEI,CEARÁ,19408133.747679234
46,2016,PF - Outros,CEARÁ,2487630013.0828586
47,2016,PF - Servidor ou empregado público,CEARÁ,465789611.02651304
48,2016,PF - Aposentado/pensionista,DISTRITO FEDERAL,292180579.6616033
49,2016,PF - Autônomo,DISTRITO FEDERAL,109618497.71370198
50,2016,PF - Empregado de empresa privada,DISTRITO FEDERAL,409688058.8615039
51,2016,PF - Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,5472958.377001048
52,2016,PF - Empresário,DISTRITO FEDERAL,550247267.5926638
53,2016,PF - MEI,DISTRITO FEDERAL,18725492.69390689
54,2016,PF - Outros,DISTRITO FEDERAL,2155236654.136793
55,2016,PF - Servidor ou empregado público,DISTRITO FEDERAL,1023591240.685328
56,2016,PF - Aposentado/pensionista,ESPÍRITO SANTO,130522238.51051736
57,2016,PF - Autônomo,ESPÍRITO SANTO,190013178.7073474
58,2016,PF - Empregado de empresa privada,ESPÍRITO SANTO,337520114.82106984
59,2016,PF - Empregado de entidades sem fins lucrativos,ESPÍRITO SANTO,1222035.1089914916
60,2016,PF - Empresário,ESPÍRITO SANTO,418138933.5864349
61,2016,PF - MEI,ESPÍRITO SANTO,17987013.465801053
62,2016,PF - Outros,ESPÍRITO SANTO,1915963535.4075973
63,2016,PF - Servidor ou empregado público,ESPÍRITO SANTO,265268752.7584142
64,2016,PF - Aposentado/pensionista,GOIÁS,224099180.35550895
65,2016,PF - Autônomo,GOIÁS,619834836.3149909
66,2016,PF - Empregado de empresa privada,GOIÁS,674789017.3801271
67,2016,PF - Empregado de entidades sem fins lucrativos,GOIÁS,2301658.6523474962
68,2016,PF - Empresário,GOIÁS,1398274112.5607882
69,2016,PF - MEI,GOIÁS,38179738.099594004
70,2016,PF - Outros,GOIÁS,4432444436.82318
71,2016,PF - Servidor ou empregado público,GOIÁS,667201534.9036796
72,2016,PF - Aposentado/pensionista,MARANHÃO,83965340.11618717
73,2016,PF - Autônomo,MARANHÃO,263233706.42503688
74,2016,PF - Empregado de empresa privada,MARANHÃO,171545164.82202083
75,2016,PF - Empregado de entidades sem fins lucrativos,MARANHÃO,623848.310502318
76,2016,PF - Empresário,MARANHÃO,376379433.19870716
77,2016,PF - MEI,MARANHÃO,8680243.617045984
78,2016,PF - Outros,MARANHÃO,1596412852.8729703
79,2016,PF - Servidor ou empregado público,MARANHÃO,410570327.058356
80,2016,PF - Aposentado/pensionista,MINAS GERAIS,665449759.7222179
81,2016,PF - Autônomo,MINAS GERAIS,834041297.8813919
82,2016,PF - Empregado de empresa privada,MINAS GERAIS,1455557057.315085
83,2016,PF - Empregado de entidades sem fins lucrativos,MINAS GERAIS,5448930.974137992
84,2016,PF - Empresário,MINAS GERAIS,2293890788.274823
85,2016,PF - MEI,MINAS GERAIS,77635124.58637248
86,2016,PF - Outros,MINAS GERAIS,9277046727.1464
87,2016,PF - Servidor ou empregado público,MINAS GERAIS,1235094741.5868983
88,2016,PF - Aposentado/pensionista,MATO GROSSO DO SUL,117171446.36931138
89,2016,PF - Autônomo,MATO GROSSO DO SUL,219910788.59515876
90,2016,PF - Empregado de empresa privada,MATO GROSSO DO SUL,230501953.22197998
91,2016,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,1934414.799512037
92,2016,PF - Empresário,MATO GROSSO DO SUL,568527359.6029408
93,2016,PF - MEI,MATO GROSSO DO SUL,19828385.06340566
94,2016,PF - Outros,MATO GROSSO DO SUL,1429799850.4891782
95,2016,PF - Servidor ou empregado público,MATO GROSSO DO SUL,309682670.7220035
96,2016,PF - Aposentado/pensionista,MATO GROSSO,86304882.2026222
97,2016,PF - Autônomo,MATO GROSSO,707893170.2851783
98,2016,PF - Empregado de empresa privada,MATO GROSSO,317628406.6484618
99,2016,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO,468710.70434860024
100,2016,PF - Empresário,MATO GROSSO,2101802149.2081287
101,2016,PF - MEI,MATO GROSSO,15436941.60689066
102,2016,PF - Outros,MATO GROSSO,2128385671.8817308
103,2016,PF - Servidor ou empregado público,MATO GROSSO,325840583.6316551
104,2016,PF - Aposentado/pensionista,PARÁ,146427629.2887908
105,2016,PF - Autônomo,PARÁ,180415079.53465772
106,2016,PF - Empregado de empresa privada,PARÁ,295686937.177686
107,2016,PF - Empregado de entidades sem fins lucrativos,PARÁ,1788972.5435881128
108,2016,PF - Empresário,PARÁ,314990079.74027073
109,2016,PF - MEI,PARÁ,14914523.232720042
110,2016,PF - Outros,PARÁ,2018008138.7312229
111,2016,PF - Servidor ou empregado público,PARÁ,680506421.4750276
112,2016,PF - Aposentado/pensionista,PARAÍBA,95610990.71921575
113,2016,PF - Autônomo,PARAÍBA,83008150.55578408
114,2016,PF - Empregado de empresa privada,PARAÍBA,103331942.20988612
115,2016,PF - Empregado de entidades sem fins lucrativos,PARAÍBA,553942.6423359009
116,2016,PF - Empresário,PARAÍBA,169757036.61594924
117,2016,PF - MEI,PARAÍBA,15112665.872554878
118,2016,PF - Outros,PARAÍBA,1517296563.992413
119,2016,PF - Servidor ou empregado público,PARAÍBA,311215575.80710393
120,2016,PF - Aposentado/pensionista,PERNAMBUCO,228993680.46170294
121,2016,PF - Autônomo,PERNAMBUCO,160868441.0348194
122,2016,PF - Empregado de empresa privada,PERNAMBUCO,375950993.0957706
123,2016,PF - Empregado de entidades sem fins lucrativos,PERNAMBUCO,1814575.0806451126
124,2016,PF - Empresário,PERNAMBUCO,433099542.7431605
125,2016,PF - MEI,PERNAMBUCO,25945401.343057487
126,2016,PF - Outros,PERNAMBUCO,2880099548.077766
127,2016,PF - Servidor ou empregado público,PERNAMBUCO,544374746.2511533
128,2016,PF - Aposentado/pensionista,PIAUÍ,52401973.88919658
129,2016,PF - Autônomo,PIAUÍ,55468402.79933566
130,2016,PF - Empregado de empresa privada,PIAUÍ,59324484.543015316
131,2016,PF - Empregado de entidades sem fins lucrativos,PIAUÍ,285950.57163096435
132,2016,PF - Empresário,PIAUÍ,132462211.71045256
133,2016,PF - MEI,PIAUÍ,4397041.106334837
134,2016,PF - Outros,PIAUÍ,764190184.3158859
135,2016,PF - Servidor ou empregado público,PIAUÍ,195455469.4587602
136,2016,PF - Aposentado/pensionista,PARANÁ,322602339.5510601
137,2016,PF - Autônomo,PARANÁ,726045622.0327679
138,2016,PF - Empregado de empresa privada,PARANÁ,1124373601.7834406
139,2016,PF - Empregado de entidades sem fins lucrativos,PARANÁ,2089404.7449399868
140,2016,PF - Empresário,PARANÁ,1766572620.2716572
141,2016,PF - MEI,PARANÁ,38398976.25270571
142,2016,PF - Outros,PARANÁ,5967418430.22733
143,2016,PF - Servidor ou empregado público,PARANÁ,641735537.6795206
144,2016,PF - Aposentado/pensionista,RIO DE JANEIRO,1351641774.13164
145,2016,PF - Autônomo,RIO DE JANEIRO,751457272.804615
146,2016,PF - Empregado de empresa privada,RIO DE JANEIRO,1943030221.6698408
147,2016,PF - Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,7697871.418968234
148,2016,PF - Empresário,RIO DE JANEIRO,1710738023.8146126
149,2016,PF - MEI,RIO DE JANEIRO,90052155.32511999
150,2016,PF - Outros,RIO DE JANEIRO,8600863441.79198
151,2016,PF - Servidor ou empregado público,RIO DE JANEIRO,2345156994.030152
152,2016,PF - Aposentado/pensionista,RIO GRANDE DO NORTE,135456639.05769745
153,2016,PF - Autônomo,RIO GRANDE DO NORTE,60118833.47176884
154,2016,PF - Empregado de empresa privada,RIO GRANDE DO NORTE,128960676.6397882
155,2016,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,530183.126691178
156,2016,PF - Empresário,RIO GRANDE DO NORTE,153444006.40205282
157,2016,PF - MEI,RIO GRANDE DO NORTE,9116795.708630165
158,2016,PF - Outros,RIO GRANDE DO NORTE,1532377669.3876493
159,2016,PF - Servidor ou empregado público,RIO GRANDE DO NORTE,354255871.6706636
160,2016,PF - Aposentado/pensionista,RONDÔNIA,43986754.47465574
161,2016,PF - Autônomo,RONDÔNIA,45321261.78443433
162,2016,PF - Empregado de empresa privada,RONDÔNIA,61762839.75202434
163,2016,PF - Empregado de entidades sem fins lucrativos,RONDÔNIA,306417.5038030611
164,2016,PF - Empresário,RONDÔNIA,101637776.06522068
165,2016,PF - MEI,RONDÔNIA,4445953.419162106
166,2016,PF - Outros,RONDÔNIA,480228537.61998546
167,2016,PF - Servidor ou empregado público,RONDÔNIA,192830282.89988017
168,2016,PF - Aposentado/pensionista,RORAIMA,13011767.855316268
169,2016,PF - Autônomo,RORAIMA,23590406.40605646
170,2016,PF - Empregado de empresa privada,RORAIMA,11017170.719632776
171,2016,PF - Empregado de entidades sem fins lucrativos,RORAIMA,137116.91712343402
172,2016,PF - Empresário,RORAIMA,19138895.018733256
173,2016,PF - MEI,RORAIMA,584588.467506727
174,2016,PF - Outros,RORAIMA,146071811.69322318
175,2016,PF - Servidor ou empregado público,RORAIMA,124457274.36574712
176,2016,PF - Aposentado/pensionista,RIO GRANDE DO SUL,559881817.9854987
177,2016,PF - Autônomo,RIO GRANDE DO SUL,947178055.7356627
178,2016,PF - Empregado de empresa privada,RIO GRANDE DO SUL,1053357120.3907592
179,2016,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,3339759.518365698
180,2016,PF - Empresário,RIO GRANDE DO SUL,1800645921.166632
181,2016,PF - MEI,RIO GRANDE DO SUL,37526790.3815041
182,2016,PF - Outros,RIO GRANDE DO SUL,6149858157.757319
183,2016,PF - Servidor ou empregado público,RIO GRANDE DO SUL,796987749.5211452
184,2016,PF - Aposentado/pensionista,SANTA CATARINA,222311958.35806593
185,2016,PF - Autônomo,SANTA CATARINA,216191644.49511012
186,2016,PF - Empregado de empresa privada,SANTA CATARINA,676747868.8482375
187,2016,PF - Empregado de entidades sem fins lucrativos,SANTA CATARINA,1672812.369205839
188,2016,PF - Empresário,SANTA CATARINA,706563300.8593196
189,2016,PF - MEI,SANTA CATARINA,18835394.765240688
190,2016,PF - Outros,SANTA CATARINA,3765269272.5286345
191,2016,PF - Servidor ou empregado público,SANTA CATARINA,379867633.863205
192,2016,PF - Aposentado/pensionista,SERGIPE,87065048.30734478
193,2016,PF - Autônomo,SERGIPE,65020549.1126961
194,2016,PF - Empregado de empresa privada,SERGIPE,89044521.37099864
195,2016,PF - Empregado de entidades sem fins lucrativos,SERGIPE,924296.8225432602
196,2016,PF - Empresário,SERGIPE,119660720.55257384
197,2016,PF - MEI,SERGIPE,6384940.8022027435
198,2016,PF - Outros,SERGIPE,862221615.9491864
199,2016,PF - Servidor ou empregado público,SERGIPE,251716162.81246993
200,2016,PF - Aposentado/pensionista,SÃO PAULO,1779248083.0721362
201,2016,PF - Autônomo,SÃO PAULO,2154084135.847411
202,2016,PF - Empregado de empresa privada,SÃO PAULO,7221693606.944871
203,2016,PF - Empregado de entidades sem fins lucrativos,SÃO PAULO,29408802.944839794
204,2016,PF - Empresário,SÃO PAULO,7376984218.197416
205,2016,PF - MEI,SÃO PAULO,257219553.86621127
206,2016,PF - Outros,SÃO PAULO,24270877653.70342
207,2016,PF - Servidor ou empregado público,SÃO PAULO,2799317666.987941
208,2016,PF - Aposentado/pensionista,TOCANTINS,33732473.84568105
209,2016,PF - Autônomo,TOCANTINS,174557971.03065363
210,2016,PF - Empregado de empresa privada,TOCANTINS,56444183.274493314
211,2016,PF - Empregado de entidades sem fins lucrativos,TOCANTINS,285869.63776126876
212,2016,PF - Empresário,TOCANTINS,190669975.5607438
213,2016,PF - MEI,TOCANTINS,2667178.067667349
214,2016,PF - Outros,TOCANTINS,486507915.2102776
215,2016,PF - Servidor ou empregado público,TOCANTINS,237936067.41300178
0,2017,PF - Aposentado/pensionista,ACRE,26086996.417178158
1,2017,PF - Autônomo,ACRE,23626542.365016773
2,2017,PF - Empregado de empresa privada,ACRE,18662009.017951068
3,2017,PF - Empregado de entidades sem fins lucrativos,ACRE,104755.48566430053
4,2017,PF - Empresário,ACRE,36177340.08546888
5,2017,PF - MEI,ACRE,1474970.382357686
6,2017,PF - Outros,ACRE,90928493.44857636
7,2017,PF - Servidor ou empregado público,ACRE,118082647.53541869
8,2017,PF - Aposentado/pensionista,ALAGOAS,117741826.76261167
9,2017,PF - Autônomo,ALAGOAS,144313075.50036153
10,2017,PF - Empregado de empresa privada,ALAGOAS,151120670.52571157
11,2017,PF - Empregado de entidades sem fins lucrativos,ALAGOAS,1203127.7666837114
12,2017,PF - Empresário,ALAGOAS,222957941.97152448
13,2017,PF - MEI,ALAGOAS,17042676.41959853
14,2017,PF - Outros,ALAGOAS,801065568.6505473
15,2017,PF - Servidor ou empregado público,ALAGOAS,261046253.77668908
16,2017,PF - Aposentado/pensionista,AMAZONAS,118527356.97590987
17,2017,PF - Autônomo,AMAZONAS,132718716.12010047
18,2017,PF - Empregado de empresa privada,AMAZONAS,268453517.94615716
19,2017,PF - Empregado de entidades sem fins lucrativos,AMAZONAS,3684298.9204014074
20,2017,PF - Empresário,AMAZONAS,209157932.85790065
21,2017,PF - MEI,AMAZONAS,12658159.65194868
22,2017,PF - Outros,AMAZONAS,426286682.6980531
23,2017,PF - Servidor ou empregado público,AMAZONAS,461516021.94885343
24,2017,PF - Aposentado/pensionista,AMAPÁ,31866367.526981913
25,2017,PF - Autônomo,AMAPÁ,11581391.435151832
26,2017,PF - Empregado de empresa privada,AMAPÁ,24294185.861710977
27,2017,PF - Empregado de entidades sem fins lucrativos,AMAPÁ,205154.8524137823
28,2017,PF - Empresário,AMAPÁ,32738828.716945916
29,2017,PF - MEI,AMAPÁ,1267104.9580457315
30,2017,PF - Outros,AMAPÁ,79211292.96544325
31,2017,PF - Servidor ou empregado público,AMAPÁ,253801912.33174172
32,2017,PF - Aposentado/pensionista,BAHIA,494141174.05302674
33,2017,PF - Autônomo,BAHIA,784515701.7457601
34,2017,PF - Empregado de empresa privada,BAHIA,975566313.4623163
35,2017,PF - Empregado de entidades sem fins lucrativos,BAHIA,5284909.757845092
36,2017,PF - Empresário,BAHIA,1473009011.0057275
37,2017,PF - MEI,BAHIA,70373943.6075148
38,2017,PF - Outros,BAHIA,2642524088.3911047
39,2017,PF - Servidor ou empregado público,BAHIA,907534682.8467516
40,2017,PF - Aposentado/pensionista,CEARÁ,219933131.5694839
41,2017,PF - Autônomo,CEARÁ,313357578.86028826
42,2017,PF - Empregado de empresa privada,CEARÁ,401479594.8814758
43,2017,PF - Empregado de entidades sem fins lucrativos,CEARÁ,3170558.2091297195
44,2017,PF - Empresário,CEARÁ,567958612.6020817
45,2017,PF - MEI,CEARÁ,44765578.61479057
46,2017,PF - Outros,CEARÁ,1471378416.4433405
47,2017,PF - Servidor ou empregado público,CEARÁ,494219326.0134486
48,2017,PF - Aposentado/pensionista,DISTRITO FEDERAL,361668932.20712215
49,2017,PF - Autônomo,DISTRITO FEDERAL,257094890.001636
50,2017,PF - Empregado de empresa privada,DISTRITO FEDERAL,513368332.0857867
51,2017,PF - Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,7739270.937178593
52,2017,PF - Empresário,DISTRITO FEDERAL,758642516.7159213
53,2017,PF - MEI,DISTRITO FEDERAL,33471084.084621087
54,2017,PF - Outros,DISTRITO FEDERAL,1095242807.0299747
55,2017,PF - Servidor ou empregado público,DISTRITO FEDERAL,1014880237.3235642
56,2017,PF - Aposentado/pensionista,ESPÍRITO SANTO,170775869.23371476
57,2017,PF - Autônomo,ESPÍRITO SANTO,365147643.82861817
58,2017,PF - Empregado de empresa privada,ESPÍRITO SANTO,442733847.627977
59,2017,PF - Empregado de entidades sem fins lucrativos,ESPÍRITO SANTO,3111609.679093034
60,2017,PF - Empresário,ESPÍRITO SANTO,536550530.3394817
61,2017,PF - MEI,ESPÍRITO SANTO,39733924.285263024
62,2017,PF - Outros,ESPÍRITO SANTO,1133762677.3744757
63,2017,PF - Servidor ou empregado público,ESPÍRITO SANTO,296252789.0530376
64,2017,PF - Aposentado/pensionista,GOIÁS,274922637.8210058
65,2017,PF - Autônomo,GOIÁS,997661731.9426877
66,2017,PF - Empregado de empresa privada,GOIÁS,1003184164.2103455
67,2017,PF - Empregado de entidades sem fins lucrativos,GOIÁS,4380650.031755324
68,2017,PF - Empresário,GOIÁS,1714686575.3907547
69,2017,PF - MEI,GOIÁS,84008560.38824293
70,2017,PF - Outros,GOIÁS,2104858698.5244315
71,2017,PF - Servidor ou empregado público,GOIÁS,672116628.1194522
72,2017,PF - Aposentado/pensionista,MARANHÃO,132995740.66481245
73,2017,PF - Autônomo,MARANHÃO,427028516.91819334
74,2017,PF - Empregado de empresa privada,MARANHÃO,254819404.5656804
75,2017,PF - Empregado de entidades sem fins lucrativos,MARANHÃO,1348422.1963287897
76,2017,PF - Empresário,MARANHÃO,403189964.4749286
77,2017,PF - MEI,MARANHÃO,16262671.0830294
78,2017,PF - Outros,MARANHÃO,937844992.5597675
79,2017,PF - Servidor ou empregado público,MARANHÃO,479748724.2807335
80,2017,PF - Aposentado/pensionista,MINAS GERAIS,1001629095.0992
81,2017,PF - Autônomo,MINAS GERAIS,1437549533.4113002
82,2017,PF - Empregado de empresa privada,MINAS GERAIS,2118271328.17121
83,2017,PF - Empregado de entidades sem fins lucrativos,MINAS GERAIS,15451301.080239339
84,2017,PF - Empresário,MINAS GERAIS,3359604502.5960884
85,2017,PF - MEI,MINAS GERAIS,155191985.46811688
86,2017,PF - Outros,MINAS GERAIS,4937962455.970696
87,2017,PF - Servidor ou empregado público,MINAS GERAIS,1497023539.6589782
88,2017,PF - Aposentado/pensionista,MATO GROSSO DO SUL,153954278.46658474
89,2017,PF - Autônomo,MATO GROSSO DO SUL,323738025.36681527
90,2017,PF - Empregado de empresa privada,MATO GROSSO DO SUL,347710670.2623907
91,2017,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,1484435.6600043348
92,2017,PF - Empresário,MATO GROSSO DO SUL,643619562.3568711
93,2017,PF - MEI,MATO GROSSO DO SUL,33075582.120376408
94,2017,PF - Outros,MATO GROSSO DO SUL,780440633.5609407
95,2017,PF - Servidor ou empregado público,MATO GROSSO DO SUL,328656085.3432979
96,2017,PF - Aposentado/pensionista,MATO GROSSO,134815982.04684007
97,2017,PF - Autônomo,MATO GROSSO,809757344.6576216
98,2017,PF - Empregado de empresa privada,MATO GROSSO,456502023.9486637
99,2017,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO,1262071.701129154
100,2017,PF - Empresário,MATO GROSSO,1722044536.2137072
101,2017,PF - MEI,MATO GROSSO,27283320.336466614
102,2017,PF - Outros,MATO GROSSO,1244332721.140203
103,2017,PF - Servidor ou empregado público,MATO GROSSO,359477696.56602806
104,2017,PF - Aposentado/pensionista,PARÁ,200499632.4524041
105,2017,PF - Autônomo,PARÁ,361596138.05538666
106,2017,PF - Empregado de empresa privada,PARÁ,404136241.2715089
107,2017,PF - Empregado de entidades sem fins lucrativos,PARÁ,3161716.9422810483
108,2017,PF - Empresário,PARÁ,373330800.2533801
109,2017,PF - MEI,PARÁ,30814656.832441866
110,2017,PF - Outros,PARÁ,1107356705.754489
111,2017,PF - Servidor ou empregado público,PARÁ,765587888.6241343
112,2017,PF - Aposentado/pensionista,PARAÍBA,133410419.42128062
113,2017,PF - Autônomo,PARAÍBA,205263136.40524817
114,2017,PF - Empregado de empresa privada,PARAÍBA,170483371.06216073
115,2017,PF - Empregado de entidades sem fins lucrativos,PARAÍBA,1089509.1478324644
116,2017,PF - Empresário,PARAÍBA,217760782.30364814
117,2017,PF - MEI,PARAÍBA,33179030.573799677
118,2017,PF - Outros,PARAÍBA,1002728903.0754589
119,2017,PF - Servidor ou empregado público,PARAÍBA,345526323.6294712
120,2017,PF - Aposentado/pensionista,PERNAMBUCO,336317002.7511868
121,2017,PF - Autônomo,PERNAMBUCO,364104729.1906118
122,2017,PF - Empregado de empresa privada,PERNAMBUCO,557389910.2081968
123,2017,PF - Empregado de entidades sem fins lucrativos,PERNAMBUCO,4197029.482760161
124,2017,PF - Empresário,PERNAMBUCO,563658601.3963139
125,2017,PF - MEI,PERNAMBUCO,49176674.83166506
126,2017,PF - Outros,PERNAMBUCO,1687599244.1558652
127,2017,PF - Servidor ou empregado público,PERNAMBUCO,610015134.6572983
128,2017,PF - Aposentado/pensionista,PIAUÍ,72824236.02117118
129,2017,PF - Autônomo,PIAUÍ,101881214.7662646
130,2017,PF - Empregado de empresa privada,PIAUÍ,92273116.94816239
131,2017,PF - Empregado de entidades sem fins lucrativos,PIAUÍ,1172331.4354695021
132,2017,PF - Empresário,PIAUÍ,146938401.6211097
133,2017,PF - MEI,PIAUÍ,10244268.089594135
134,2017,PF - Outros,PIAUÍ,531017837.26886487
135,2017,PF - Servidor ou empregado público,PIAUÍ,222443900.70316297
136,2017,PF - Aposentado/pensionista,PARANÁ,443233558.3923165
137,2017,PF - Autônomo,PARANÁ,1097414176.3910391
138,2017,PF - Empregado de empresa privada,PARANÁ,1572304332.8336124
139,2017,PF - Empregado de entidades sem fins lucrativos,PARANÁ,10512002.409372512
140,2017,PF - Empresário,PARANÁ,2243578046.445961
141,2017,PF - MEI,PARANÁ,67731517.50865187
142,2017,PF - Outros,PARANÁ,3191560369.923887
143,2017,PF - Servidor ou empregado público,PARANÁ,753080667.3165736
144,2017,PF - Aposentado/pensionista,RIO DE JANEIRO,1823966567.0421715
145,2017,PF - Autônomo,RIO DE JANEIRO,1278699316.2601497
146,2017,PF - Empregado de empresa privada,RIO DE JANEIRO,2825202388.8084226
147,2017,PF - Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,17776496.03706119
148,2017,PF - Empresário,RIO DE JANEIRO,2211962623.3613796
149,2017,PF - MEI,RIO DE JANEIRO,162811172.94185194
150,2017,PF - Outros,RIO DE JANEIRO,4107861767.037111
151,2017,PF - Servidor ou empregado público,RIO DE JANEIRO,2245875994.047408
152,2017,PF - Aposentado/pensionista,RIO GRANDE DO NORTE,220921377.50142002
153,2017,PF - Autônomo,RIO GRANDE DO NORTE,152936470.03156713
154,2017,PF - Empregado de empresa privada,RIO GRANDE DO NORTE,212926929.02649736
155,2017,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,1215803.9527524344
156,2017,PF - Empresário,RIO GRANDE DO NORTE,234185351.18590048
157,2017,PF - MEI,RIO GRANDE DO NORTE,22385047.145774424
158,2017,PF - Outros,RIO GRANDE DO NORTE,967294775.9552848
159,2017,PF - Servidor ou empregado público,RIO GRANDE DO NORTE,390382247.70455223
160,2017,PF - Aposentado/pensionista,RONDÔNIA,53127246.9042869
161,2017,PF - Autônomo,RONDÔNIA,99501055.42655653
162,2017,PF - Empregado de empresa privada,RONDÔNIA,87115756.78143509
163,2017,PF - Empregado de entidades sem fins lucrativos,RONDÔNIA,584790.5175569446
164,2017,PF - Empresário,RONDÔNIA,128254293.01490447
165,2017,PF - MEI,RONDÔNIA,8510929.22952428
166,2017,PF - Outros,RONDÔNIA,250889112.07806095
167,2017,PF - Servidor ou empregado público,RONDÔNIA,216786546.41797182
168,2017,PF - Aposentado/pensionista,RORAIMA,19827856.80621754
169,2017,PF - Autônomo,RORAIMA,22872054.543630883
170,2017,PF - Empregado de empresa privada,RORAIMA,15609321.800098376
171,2017,PF - Empregado de entidades sem fins lucrativos,RORAIMA,823059.0043457504
172,2017,PF - Empresário,RORAIMA,25066633.87726572
173,2017,PF - MEI,RORAIMA,2366924.6876309444
174,2017,PF - Outros,RORAIMA,70192044.37178837
175,2017,PF - Servidor ou empregado público,RORAIMA,151575409.98643225
176,2017,PF - Aposentado/pensionista,RIO GRANDE DO SUL,767977849.0450014
177,2017,PF - Autônomo,RIO GRANDE DO SUL,1407073849.381733
178,2017,PF - Empregado de empresa privada,RIO GRANDE DO SUL,1517603879.0498233
179,2017,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10003390.391484516
180,2017,PF - Empresário,RIO GRANDE DO SUL,2202256934.801262
181,2017,PF - MEI,RIO GRANDE DO SUL,73649818.19489786
182,2017,PF - Outros,RIO GRANDE DO SUL,3329959563.595549
183,2017,PF - Servidor ou empregado público,RIO GRANDE DO SUL,854354263.9350574
184,2017,PF - Aposentado/pensionista,SANTA CATARINA,305751290.14022374
185,2017,PF - Autônomo,SANTA CATARINA,392792146.82329077
186,2017,PF - Empregado de empresa privada,SANTA CATARINA,1002143931.2421709
187,2017,PF - Empregado de entidades sem fins lucrativos,SANTA CATARINA,8407566.235119293
188,2017,PF - Empresário,SANTA CATARINA,1005768846.8679138
189,2017,PF - MEI,SANTA CATARINA,38457144.143568255
190,2017,PF - Outros,SANTA CATARINA,1942447088.6667392
191,2017,PF - Servidor ou empregado público,SANTA CATARINA,426508617.5181779
192,2017,PF - Aposentado/pensionista,SERGIPE,106707410.35143471
193,2017,PF - Autônomo,SERGIPE,165152839.82620832
194,2017,PF - Empregado de empresa privada,SERGIPE,134808419.72354499
195,2017,PF - Empregado de entidades sem fins lucrativos,SERGIPE,716388.0518499278
196,2017,PF - Empresário,SERGIPE,161134812.26901868
197,2017,PF - MEI,SERGIPE,17485089.92168346
198,2017,PF - Outros,SERGIPE,455092104.5670426
199,2017,PF - Servidor ou empregado público,SERGIPE,225004180.3238716
200,2017,PF - Aposentado/pensionista,SÃO PAULO,2657374359.1510572
201,2017,PF - Autônomo,SÃO PAULO,3255706948.7059
202,2017,PF - Empregado de empresa privada,SÃO PAULO,9394709934.559082
203,2017,PF - Empregado de entidades sem fins lucrativos,SÃO PAULO,52095363.6780426
204,2017,PF - Empresário,SÃO PAULO,8862213342.946833
205,2017,PF - MEI,SÃO PAULO,429364103.5642087
206,2017,PF - Outros,SÃO PAULO,11945589664.886248
207,2017,PF - Servidor ou empregado público,SÃO PAULO,3271079170.8312488
208,2017,PF - Aposentado/pensionista,TOCANTINS,36162852.08416346
209,2017,PF - Autônomo,TOCANTINS,285656920.73657006
210,2017,PF - Empregado de empresa privada,TOCANTINS,75272689.8729787
211,2017,PF - Empregado de entidades sem fins lucrativos,TOCANTINS,607621.225064577
212,2017,PF - Empresário,TOCANTINS,237164371.90306044
213,2017,PF - MEI,TOCANTINS,6231195.379587286
214,2017,PF - Outros,TOCANTINS,306836283.5164037
215,2017,PF - Servidor ou empregado público,TOCANTINS,225601222.7825771
0,2018,PF - Aposentado/pensionista,ACRE,26045670.980368618
1,2018,PF - Autônomo,ACRE,18451220.33940543
2,2018,PF - Empregado de empresa privada,ACRE,19191708.799036015
3,2018,PF - Empregado de entidades sem fins lucrativos,ACRE,193369.07181173042
4,2018,PF - Empresário,ACRE,33427352.612777427
5,2018,PF - MEI,ACRE,1367275.2774397433
6,2018,PF - Outros,ACRE,98680478.48508517
7,2018,PF - Servidor ou empregado público,ACRE,103425059.07184127
8,2018,PF - Aposentado/pensionista,ALAGOAS,135161390.95409504
9,2018,PF - Autônomo,ALAGOAS,138177653.66482654
10,2018,PF - Empregado de empresa privada,ALAGOAS,158763953.47461748
11,2018,PF - Empregado de entidades sem fins lucrativos,ALAGOAS,1255733.219465225
12,2018,PF - Empresário,ALAGOAS,194446491.60351822
13,2018,PF - MEI,ALAGOAS,23700887.372289695
14,2018,PF - Outros,ALAGOAS,776120471.2535373
15,2018,PF - Servidor ou empregado público,ALAGOAS,242488827.46573737
